source,target,source_name,target_name,weight
1689108,40527594,O. Vinyals,Lukasz Kaiser,1
40527594,47941411,Lukasz Kaiser,Pete Warden,1
145233583,40527594,M. Wattenberg,Lukasz Kaiser,1
35078078,40527594,M. Wicke,Lukasz Kaiser,1
2117163698,40527594,Yuan Yu,Lukasz Kaiser,1
2152198093,40527594,Xiaoqiang Zheng,Lukasz Kaiser,1
1942300,30415265,M. Kudlur,Dandelion Mané,1
1942300,2357599490,M. Kudlur,C. Olah,1
144927151,1942300,M. Schuster,M. Kudlur,1
1789737,1942300,Jonathon Shlens,M. Kudlur,1
1701686,1942300,I. Sutskever,M. Kudlur,1
1942300,35210462,M. Kudlur,Kunal Talwar,1
1942300,2657155,M. Kudlur,Vincent Vanhoucke,1
1765169,1942300,F. Viégas,M. Kudlur,1
1689108,1942300,O. Vinyals,M. Kudlur,1
145233583,1942300,M. Wattenberg,M. Kudlur,1
1942300,2152198093,M. Kudlur,Xiaoqiang Zheng,1
30415265,3369421,Dandelion Mané,J. Levenberg,1
2357599490,3369421,C. Olah,J. Levenberg,1
144927151,3369421,M. Schuster,J. Levenberg,1
1789737,3369421,Jonathon Shlens,J. Levenberg,1
1701686,3369421,I. Sutskever,J. Levenberg,1
3369421,35210462,J. Levenberg,Kunal Talwar,1
2657155,3369421,Vincent Vanhoucke,J. Levenberg,1
1765169,3369421,F. Viégas,J. Levenberg,1
1689108,3369421,O. Vinyals,J. Levenberg,1
145233583,3369421,M. Wattenberg,J. Levenberg,1
2152198093,3369421,Xiaoqiang Zheng,J. Levenberg,1
30415265,3089272,Dandelion Mané,R. Monga,1
144375552,30415265,Sherry Moore,Dandelion Mané,1
20154699,30415265,D. Murray,Dandelion Mané,1
2357599490,30415265,C. Olah,Dandelion Mané,1
144927151,30415265,M. Schuster,Dandelion Mané,1
1789737,30415265,Jonathon Shlens,Dandelion Mané,1
30415265,32163737,Dandelion Mané,Benoit Steiner,1
1701686,30415265,I. Sutskever,Dandelion Mané,1
30415265,35210462,Dandelion Mané,Kunal Talwar,1
2080690,30415265,P. Tucker,Dandelion Mané,1
2657155,30415265,Vincent Vanhoucke,Dandelion Mané,1
2053781980,30415265,Vijay Vasudevan,Dandelion Mané,1
1765169,30415265,F. Viégas,Dandelion Mané,1
1689108,30415265,O. Vinyals,Dandelion Mané,1
30415265,47941411,Dandelion Mané,Pete Warden,1
145233583,30415265,M. Wattenberg,Dandelion Mané,1
30415265,35078078,Dandelion Mané,M. Wicke,1
2117163698,30415265,Yuan Yu,Dandelion Mané,1
2152198093,30415265,Xiaoqiang Zheng,Dandelion Mané,1
2357599490,3089272,C. Olah,R. Monga,1
144927151,3089272,M. Schuster,R. Monga,1
1789737,3089272,Jonathon Shlens,R. Monga,1
1701686,3089272,I. Sutskever,R. Monga,1
3089272,35210462,R. Monga,Kunal Talwar,1
2657155,3089272,Vincent Vanhoucke,R. Monga,1
1765169,3089272,F. Viégas,R. Monga,1
1689108,3089272,O. Vinyals,R. Monga,1
145233583,3089272,M. Wattenberg,R. Monga,1
2152198093,3089272,Xiaoqiang Zheng,R. Monga,1
144375552,2357599490,Sherry Moore,C. Olah,1
144375552,144927151,Sherry Moore,M. Schuster,1
144375552,1789737,Sherry Moore,Jonathon Shlens,1
144375552,1701686,Sherry Moore,I. Sutskever,1
144375552,35210462,Sherry Moore,Kunal Talwar,1
144375552,2657155,Sherry Moore,Vincent Vanhoucke,1
144375552,1765169,Sherry Moore,F. Viégas,1
144375552,1689108,Sherry Moore,O. Vinyals,1
144375552,145233583,Sherry Moore,M. Wattenberg,1
144375552,2152198093,Sherry Moore,Xiaoqiang Zheng,1
20154699,2357599490,D. Murray,C. Olah,1
144927151,20154699,M. Schuster,D. Murray,1
1789737,20154699,Jonathon Shlens,D. Murray,1
1701686,20154699,I. Sutskever,D. Murray,1
20154699,35210462,D. Murray,Kunal Talwar,1
20154699,2657155,D. Murray,Vincent Vanhoucke,1
1765169,20154699,F. Viégas,D. Murray,1
1689108,20154699,O. Vinyals,D. Murray,1
145233583,20154699,M. Wattenberg,D. Murray,1
20154699,2152198093,D. Murray,Xiaoqiang Zheng,1
144927151,2357599490,M. Schuster,C. Olah,1
1789737,2357599490,Jonathon Shlens,C. Olah,1
2357599490,32163737,C. Olah,Benoit Steiner,1
1701686,2357599490,I. Sutskever,C. Olah,1
2357599490,35210462,C. Olah,Kunal Talwar,1
2080690,2357599490,P. Tucker,C. Olah,1
2357599490,2657155,C. Olah,Vincent Vanhoucke,1
2053781980,2357599490,Vijay Vasudevan,C. Olah,1
1765169,2357599490,F. Viégas,C. Olah,1
1689108,2357599490,O. Vinyals,C. Olah,1
2357599490,47941411,C. Olah,Pete Warden,1
145233583,2357599490,M. Wattenberg,C. Olah,1
2357599490,35078078,C. Olah,M. Wicke,1
2117163698,2357599490,Yuan Yu,C. Olah,1
2152198093,2357599490,Xiaoqiang Zheng,C. Olah,1
144927151,1789737,M. Schuster,Jonathon Shlens,1
144927151,32163737,M. Schuster,Benoit Steiner,1
144927151,1701686,M. Schuster,I. Sutskever,1
144927151,35210462,M. Schuster,Kunal Talwar,1
144927151,2080690,M. Schuster,P. Tucker,1
144927151,2657155,M. Schuster,Vincent Vanhoucke,1
144927151,2053781980,M. Schuster,Vijay Vasudevan,1
144927151,1765169,M. Schuster,F. Viégas,1
144927151,1689108,M. Schuster,O. Vinyals,1
144927151,47941411,M. Schuster,Pete Warden,1
144927151,145233583,M. Schuster,M. Wattenberg,1
144927151,35078078,M. Schuster,M. Wicke,1
144927151,2117163698,M. Schuster,Yuan Yu,1
144927151,2152198093,M. Schuster,Xiaoqiang Zheng,1
1789737,32163737,Jonathon Shlens,Benoit Steiner,1
1701686,1789737,I. Sutskever,Jonathon Shlens,1
1789737,35210462,Jonathon Shlens,Kunal Talwar,1
1789737,2080690,Jonathon Shlens,P. Tucker,1
1789737,2657155,Jonathon Shlens,Vincent Vanhoucke,1
1789737,2053781980,Jonathon Shlens,Vijay Vasudevan,1
1765169,1789737,F. Viégas,Jonathon Shlens,1
1689108,1789737,O. Vinyals,Jonathon Shlens,1
1789737,47941411,Jonathon Shlens,Pete Warden,1
145233583,1789737,M. Wattenberg,Jonathon Shlens,1
1789737,35078078,Jonathon Shlens,M. Wicke,1
1789737,2117163698,Jonathon Shlens,Yuan Yu,1
1789737,2152198093,Jonathon Shlens,Xiaoqiang Zheng,1
1701686,32163737,I. Sutskever,Benoit Steiner,1
32163737,35210462,Benoit Steiner,Kunal Talwar,1
2657155,32163737,Vincent Vanhoucke,Benoit Steiner,1
1765169,32163737,F. Viégas,Benoit Steiner,1
1689108,32163737,O. Vinyals,Benoit Steiner,1
145233583,32163737,M. Wattenberg,Benoit Steiner,1
2152198093,32163737,Xiaoqiang Zheng,Benoit Steiner,1
1701686,35210462,I. Sutskever,Kunal Talwar,1
1701686,2080690,I. Sutskever,P. Tucker,1
1701686,2657155,I. Sutskever,Vincent Vanhoucke,1
1701686,2053781980,I. Sutskever,Vijay Vasudevan,1
1701686,1765169,I. Sutskever,F. Viégas,1
1689108,1701686,O. Vinyals,I. Sutskever,1
1701686,47941411,I. Sutskever,Pete Warden,1
145233583,1701686,M. Wattenberg,I. Sutskever,1
1701686,35078078,I. Sutskever,M. Wicke,1
1701686,2117163698,I. Sutskever,Yuan Yu,1
1701686,2152198093,I. Sutskever,Xiaoqiang Zheng,1
2080690,35210462,P. Tucker,Kunal Talwar,1
2657155,35210462,Vincent Vanhoucke,Kunal Talwar,1
2053781980,35210462,Vijay Vasudevan,Kunal Talwar,1
1765169,35210462,F. Viégas,Kunal Talwar,1
1689108,35210462,O. Vinyals,Kunal Talwar,1
35210462,47941411,Kunal Talwar,Pete Warden,1
145233583,35210462,M. Wattenberg,Kunal Talwar,1
35078078,35210462,M. Wicke,Kunal Talwar,1
2117163698,35210462,Yuan Yu,Kunal Talwar,1
2152198093,35210462,Xiaoqiang Zheng,Kunal Talwar,1
2080690,2657155,P. Tucker,Vincent Vanhoucke,1
1765169,2080690,F. Viégas,P. Tucker,1
1689108,2080690,O. Vinyals,P. Tucker,1
145233583,2080690,M. Wattenberg,P. Tucker,1
2080690,2152198093,P. Tucker,Xiaoqiang Zheng,1
2053781980,2657155,Vijay Vasudevan,Vincent Vanhoucke,1
1765169,2657155,F. Viégas,Vincent Vanhoucke,1
1689108,2657155,O. Vinyals,Vincent Vanhoucke,1
2657155,47941411,Vincent Vanhoucke,Pete Warden,1
145233583,2657155,M. Wattenberg,Vincent Vanhoucke,1
2657155,35078078,Vincent Vanhoucke,M. Wicke,1
2117163698,2657155,Yuan Yu,Vincent Vanhoucke,1
2152198093,2657155,Xiaoqiang Zheng,Vincent Vanhoucke,1
1765169,2053781980,F. Viégas,Vijay Vasudevan,1
1689108,2053781980,O. Vinyals,Vijay Vasudevan,1
145233583,2053781980,M. Wattenberg,Vijay Vasudevan,1
2053781980,2152198093,Vijay Vasudevan,Xiaoqiang Zheng,1
1689108,1765169,O. Vinyals,F. Viégas,1
1765169,47941411,F. Viégas,Pete Warden,1
145233583,1765169,M. Wattenberg,F. Viégas,1
1765169,35078078,F. Viégas,M. Wicke,1
1765169,2117163698,F. Viégas,Yuan Yu,1
1765169,2152198093,F. Viégas,Xiaoqiang Zheng,1
1689108,47941411,O. Vinyals,Pete Warden,1
145233583,1689108,M. Wattenberg,O. Vinyals,1
1689108,35078078,O. Vinyals,M. Wicke,1
1689108,2117163698,O. Vinyals,Yuan Yu,1
1689108,2152198093,O. Vinyals,Xiaoqiang Zheng,1
145233583,47941411,M. Wattenberg,Pete Warden,1
2152198093,47941411,Xiaoqiang Zheng,Pete Warden,1
145233583,35078078,M. Wattenberg,M. Wicke,1
145233583,2117163698,M. Wattenberg,Yuan Yu,1
145233583,2152198093,M. Wattenberg,Xiaoqiang Zheng,1
2152198093,35078078,Xiaoqiang Zheng,M. Wicke,1
2117163698,2152198093,Yuan Yu,Xiaoqiang Zheng,1
2520493,34828439,R. Shokri,M. Stronati,1
2520493,3469125,R. Shokri,Congzheng Song,1
1723945,2520493,Vitaly Shmatikov,R. Shokri,1
3469125,34828439,Congzheng Song,M. Stronati,1
1723945,34828439,Vitaly Shmatikov,M. Stronati,1
1723945,3469125,Vitaly Shmatikov,Congzheng Song,1
3410500,48594758,Matthias Fey,Weihua Hu,1
2095762,48594758,M. Zitnik,Weihua Hu,1
2047998,48594758,Yuxiao Dong,Weihua Hu,1
40046694,48594758,Hongyu Ren,Weihua Hu,1
2156641189,48594758,Bowen Liu,Weihua Hu,1
1754926,48594758,Michele Catasta,Weihua Hu,1
1702139,48594758,J. Leskovec,Weihua Hu,2
2095762,3410500,M. Zitnik,Matthias Fey,1
2047998,3410500,Yuxiao Dong,Matthias Fey,1
3410500,40046694,Matthias Fey,Hongyu Ren,1
2156641189,3410500,Bowen Liu,Matthias Fey,1
1754926,3410500,Michele Catasta,Matthias Fey,1
1702139,3410500,J. Leskovec,Matthias Fey,1
2047998,2095762,Yuxiao Dong,M. Zitnik,1
2095762,40046694,M. Zitnik,Hongyu Ren,1
2095762,2156641189,M. Zitnik,Bowen Liu,1
1754926,2095762,Michele Catasta,M. Zitnik,1
1702139,2095762,J. Leskovec,M. Zitnik,1
2047998,40046694,Yuxiao Dong,Hongyu Ren,1
2047998,2156641189,Yuxiao Dong,Bowen Liu,1
1754926,2047998,Michele Catasta,Yuxiao Dong,1
1702139,2047998,J. Leskovec,Yuxiao Dong,1
2156641189,40046694,Bowen Liu,Hongyu Ren,1
1754926,40046694,Michele Catasta,Hongyu Ren,1
1702139,40046694,J. Leskovec,Hongyu Ren,1
1754926,2156641189,Michele Catasta,Bowen Liu,1
1702139,2156641189,J. Leskovec,Bowen Liu,1
1702139,1754926,J. Leskovec,Michele Catasta,1
2192200,3008587,Zhourong Chen,Xingjian Shi,1
3008587,49528584,Xingjian Shi,Hao Wang,1
1739816,3008587,D. Yeung,Xingjian Shi,1
145771919,3008587,W. Wong,Xingjian Shi,1
2183294,3008587,W. Woo,Xingjian Shi,1
2192200,49528584,Zhourong Chen,Hao Wang,1
1739816,2192200,D. Yeung,Zhourong Chen,1
145771919,2192200,W. Wong,Zhourong Chen,1
2183294,2192200,W. Woo,Zhourong Chen,1
1739816,49528584,D. Yeung,Hao Wang,1
145771919,49528584,W. Wong,Hao Wang,1
2183294,49528584,W. Woo,Hao Wang,1
145771919,1739816,W. Wong,D. Yeung,1
1739816,2183294,D. Yeung,W. Woo,1
145771919,2183294,W. Wong,W. Woo,1
2302607913,36203548,Abhishek Singh,N. Nathani,1
2039588,2072422622,Keith Bonawitz,Vladimir Ivanov,1
2039588,4908509,Keith Bonawitz,Ben Kreuter,1
2039588,2212030,Keith Bonawitz,Antonio Marcedone,1
145057514,2039588,H. B. McMahan,Keith Bonawitz,1
2039588,34521172,Keith Bonawitz,Sarvar Patel,1
1878835,2039588,Daniel Ramage,Keith Bonawitz,1
2039588,2064203013,Keith Bonawitz,Aaron Segal,1
2039588,34185195,Keith Bonawitz,Karn Seth,1
2072422622,4908509,Vladimir Ivanov,Ben Kreuter,1
2072422622,2212030,Vladimir Ivanov,Antonio Marcedone,1
145057514,2072422622,H. B. McMahan,Vladimir Ivanov,1
2072422622,34521172,Vladimir Ivanov,Sarvar Patel,1
1878835,2072422622,Daniel Ramage,Vladimir Ivanov,1
2064203013,2072422622,Aaron Segal,Vladimir Ivanov,1
2072422622,34185195,Vladimir Ivanov,Karn Seth,1
2212030,4908509,Antonio Marcedone,Ben Kreuter,1
145057514,4908509,H. B. McMahan,Ben Kreuter,1
34521172,4908509,Sarvar Patel,Ben Kreuter,1
1878835,4908509,Daniel Ramage,Ben Kreuter,1
2064203013,4908509,Aaron Segal,Ben Kreuter,1
34185195,4908509,Karn Seth,Ben Kreuter,1
145057514,2212030,H. B. McMahan,Antonio Marcedone,1
2212030,34521172,Antonio Marcedone,Sarvar Patel,1
1878835,2212030,Daniel Ramage,Antonio Marcedone,1
2064203013,2212030,Aaron Segal,Antonio Marcedone,1
2212030,34185195,Antonio Marcedone,Karn Seth,1
145057514,34521172,H. B. McMahan,Sarvar Patel,1
145057514,1878835,H. B. McMahan,Daniel Ramage,1
145057514,2064203013,H. B. McMahan,Aaron Segal,1
145057514,34185195,H. B. McMahan,Karn Seth,1
1878835,34521172,Daniel Ramage,Sarvar Patel,1
2064203013,34521172,Aaron Segal,Sarvar Patel,1
34185195,34521172,Karn Seth,Sarvar Patel,1
1878835,2064203013,Daniel Ramage,Aaron Segal,1
1878835,34185195,Daniel Ramage,Karn Seth,1
2064203013,34185195,Aaron Segal,Karn Seth,1
144061974,2367796356,P. Mcdaniel,Nicolas Papernot,1
153440022,2367796356,I. Goodfellow,Nicolas Papernot,1
1680133,2367796356,S. Jha,Nicolas Papernot,1
144643812,2367796356,Z. Celik,Nicolas Papernot,1
144231976,2367796356,A. Swami,Nicolas Papernot,1
144061974,153440022,P. Mcdaniel,I. Goodfellow,1
144061974,1680133,P. Mcdaniel,S. Jha,1
144061974,144643812,P. Mcdaniel,Z. Celik,1
144061974,144231976,P. Mcdaniel,A. Swami,1
153440022,1680133,I. Goodfellow,S. Jha,1
144643812,153440022,Z. Celik,I. Goodfellow,1
144231976,153440022,A. Swami,I. Goodfellow,1
144643812,1680133,Z. Celik,S. Jha,1
144231976,1680133,A. Swami,S. Jha,1
144231976,144643812,A. Swami,Z. Celik,1
2570016,3025780,Fabian Pedregosa,G. Varoquaux,1
1797840,2570016,Alexandre Gramfort,Fabian Pedregosa,1
2570016,52200573,Fabian Pedregosa,V. Michel,1
2570016,8493461,Fabian Pedregosa,B. Thirion,1
2570016,2958756,Fabian Pedregosa,O. Grisel,1
2570016,27257992,Fabian Pedregosa,Mathieu Blondel,1
1881041,2570016,Gilles Louppe,Fabian Pedregosa,1
2570016,2780213,Fabian Pedregosa,P. Prettenhofer,1
2067827437,2570016,Ron Weiss,Fabian Pedregosa,1
2570016,39571582,Fabian Pedregosa,Ron J. Weiss,1
2081469,2570016,J. Vanderplas,Fabian Pedregosa,1
144720379,2570016,Alexandre Passos,Fabian Pedregosa,1
2570016,3084321,Fabian Pedregosa,D. Cournapeau,1
2423884,2570016,M. Brucher,Fabian Pedregosa,1
2570016,35243423,Fabian Pedregosa,M. Perrot,1
1710398,2570016,E. Duchesnay,Fabian Pedregosa,1
1797840,3025780,Alexandre Gramfort,G. Varoquaux,1
3025780,52200573,G. Varoquaux,V. Michel,1
3025780,8493461,G. Varoquaux,B. Thirion,1
2958756,3025780,O. Grisel,G. Varoquaux,1
27257992,3025780,Mathieu Blondel,G. Varoquaux,1
1881041,3025780,Gilles Louppe,G. Varoquaux,1
2780213,3025780,P. Prettenhofer,G. Varoquaux,1
2067827437,3025780,Ron Weiss,G. Varoquaux,1
3025780,39571582,G. Varoquaux,Ron J. Weiss,1
2081469,3025780,J. Vanderplas,G. Varoquaux,1
144720379,3025780,Alexandre Passos,G. Varoquaux,1
3025780,3084321,G. Varoquaux,D. Cournapeau,1
2423884,3025780,M. Brucher,G. Varoquaux,1
3025780,35243423,G. Varoquaux,M. Perrot,1
1710398,3025780,E. Duchesnay,G. Varoquaux,1
1797840,52200573,Alexandre Gramfort,V. Michel,1
1797840,8493461,Alexandre Gramfort,B. Thirion,1
1797840,2958756,Alexandre Gramfort,O. Grisel,1
1797840,27257992,Alexandre Gramfort,Mathieu Blondel,1
1797840,1881041,Alexandre Gramfort,Gilles Louppe,1
1797840,2780213,Alexandre Gramfort,P. Prettenhofer,1
1797840,2067827437,Alexandre Gramfort,Ron Weiss,1
1797840,39571582,Alexandre Gramfort,Ron J. Weiss,1
1797840,2081469,Alexandre Gramfort,J. Vanderplas,1
144720379,1797840,Alexandre Passos,Alexandre Gramfort,1
1797840,3084321,Alexandre Gramfort,D. Cournapeau,1
1797840,2423884,Alexandre Gramfort,M. Brucher,1
1797840,35243423,Alexandre Gramfort,M. Perrot,1
1710398,1797840,E. Duchesnay,Alexandre Gramfort,1
52200573,8493461,V. Michel,B. Thirion,1
2958756,52200573,O. Grisel,V. Michel,1
27257992,52200573,Mathieu Blondel,V. Michel,1
1881041,52200573,Gilles Louppe,V. Michel,1
2780213,52200573,P. Prettenhofer,V. Michel,1
2067827437,52200573,Ron Weiss,V. Michel,1
39571582,52200573,Ron J. Weiss,V. Michel,1
2081469,52200573,J. Vanderplas,V. Michel,1
144720379,52200573,Alexandre Passos,V. Michel,1
3084321,52200573,D. Cournapeau,V. Michel,1
2423884,52200573,M. Brucher,V. Michel,1
35243423,52200573,M. Perrot,V. Michel,1
1710398,52200573,E. Duchesnay,V. Michel,1
2958756,8493461,O. Grisel,B. Thirion,1
27257992,8493461,Mathieu Blondel,B. Thirion,1
1881041,8493461,Gilles Louppe,B. Thirion,1
2780213,8493461,P. Prettenhofer,B. Thirion,1
2067827437,8493461,Ron Weiss,B. Thirion,1
39571582,8493461,Ron J. Weiss,B. Thirion,1
2081469,8493461,J. Vanderplas,B. Thirion,1
144720379,8493461,Alexandre Passos,B. Thirion,1
3084321,8493461,D. Cournapeau,B. Thirion,1
2423884,8493461,M. Brucher,B. Thirion,1
35243423,8493461,M. Perrot,B. Thirion,1
1710398,8493461,E. Duchesnay,B. Thirion,1
27257992,2958756,Mathieu Blondel,O. Grisel,1
1881041,2958756,Gilles Louppe,O. Grisel,1
2780213,2958756,P. Prettenhofer,O. Grisel,1
2067827437,2958756,Ron Weiss,O. Grisel,1
2958756,39571582,O. Grisel,Ron J. Weiss,1
2081469,2958756,J. Vanderplas,O. Grisel,1
144720379,2958756,Alexandre Passos,O. Grisel,1
2958756,3084321,O. Grisel,D. Cournapeau,1
2423884,2958756,M. Brucher,O. Grisel,1
2958756,35243423,O. Grisel,M. Perrot,1
1710398,2958756,E. Duchesnay,O. Grisel,1
1881041,27257992,Gilles Louppe,Mathieu Blondel,1
27257992,2780213,Mathieu Blondel,P. Prettenhofer,1
2067827437,27257992,Ron Weiss,Mathieu Blondel,1
27257992,39571582,Mathieu Blondel,Ron J. Weiss,1
2081469,27257992,J. Vanderplas,Mathieu Blondel,1
144720379,27257992,Alexandre Passos,Mathieu Blondel,1
27257992,3084321,Mathieu Blondel,D. Cournapeau,1
2423884,27257992,M. Brucher,Mathieu Blondel,1
27257992,35243423,Mathieu Blondel,M. Perrot,1
1710398,27257992,E. Duchesnay,Mathieu Blondel,1
1881041,2780213,Gilles Louppe,P. Prettenhofer,1
1881041,2067827437,Gilles Louppe,Ron Weiss,1
1881041,39571582,Gilles Louppe,Ron J. Weiss,1
1881041,2081469,Gilles Louppe,J. Vanderplas,1
144720379,1881041,Alexandre Passos,Gilles Louppe,1
1881041,3084321,Gilles Louppe,D. Cournapeau,1
1881041,2423884,Gilles Louppe,M. Brucher,1
1881041,35243423,Gilles Louppe,M. Perrot,1
1710398,1881041,E. Duchesnay,Gilles Louppe,1
2067827437,2780213,Ron Weiss,P. Prettenhofer,1
2780213,39571582,P. Prettenhofer,Ron J. Weiss,1
2081469,2780213,J. Vanderplas,P. Prettenhofer,1
144720379,2780213,Alexandre Passos,P. Prettenhofer,1
2780213,3084321,P. Prettenhofer,D. Cournapeau,1
2423884,2780213,M. Brucher,P. Prettenhofer,1
2780213,35243423,P. Prettenhofer,M. Perrot,1
1710398,2780213,E. Duchesnay,P. Prettenhofer,1
2067827437,39571582,Ron Weiss,Ron J. Weiss,1
2067827437,2081469,Ron Weiss,J. Vanderplas,1
144720379,2067827437,Alexandre Passos,Ron Weiss,1
2067827437,3084321,Ron Weiss,D. Cournapeau,1
2067827437,2423884,Ron Weiss,M. Brucher,1
2067827437,35243423,Ron Weiss,M. Perrot,1
1710398,2067827437,E. Duchesnay,Ron Weiss,1
2081469,39571582,J. Vanderplas,Ron J. Weiss,1
144720379,39571582,Alexandre Passos,Ron J. Weiss,1
3084321,39571582,D. Cournapeau,Ron J. Weiss,1
2423884,39571582,M. Brucher,Ron J. Weiss,1
35243423,39571582,M. Perrot,Ron J. Weiss,1
1710398,39571582,E. Duchesnay,Ron J. Weiss,1
144720379,2081469,Alexandre Passos,J. Vanderplas,1
2081469,3084321,J. Vanderplas,D. Cournapeau,1
2081469,2423884,J. Vanderplas,M. Brucher,1
2081469,35243423,J. Vanderplas,M. Perrot,1
1710398,2081469,E. Duchesnay,J. Vanderplas,1
144720379,3084321,Alexandre Passos,D. Cournapeau,1
144720379,2423884,Alexandre Passos,M. Brucher,1
144720379,35243423,Alexandre Passos,M. Perrot,1
144720379,1710398,Alexandre Passos,E. Duchesnay,1
2423884,3084321,M. Brucher,D. Cournapeau,1
3084321,35243423,D. Cournapeau,M. Perrot,1
1710398,3084321,E. Duchesnay,D. Cournapeau,1
2423884,35243423,M. Brucher,M. Perrot,1
1710398,2423884,E. Duchesnay,M. Brucher,1
1710398,35243423,E. Duchesnay,M. Perrot,1
35664117,46216076,Brandon M. Greenwell,Bradley C. Boehmke,1
26331346,88741529,V. Chernozhukov,D. Chetverikov,1
26331346,88741890,V. Chernozhukov,Mert Demirer,1
2259683,26331346,E. Duflo,V. Chernozhukov,1
144613163,26331346,Christian Hansen,V. Chernozhukov,1
26331346,3646527,V. Chernozhukov,W. Newey,1
145607066,26331346,J. Robins,V. Chernozhukov,1
88741529,88741890,D. Chetverikov,Mert Demirer,1
2259683,88741529,E. Duflo,D. Chetverikov,1
144613163,88741529,Christian Hansen,D. Chetverikov,1
3646527,88741529,W. Newey,D. Chetverikov,1
145607066,88741529,J. Robins,D. Chetverikov,1
2259683,88741890,E. Duflo,Mert Demirer,1
144613163,88741890,Christian Hansen,Mert Demirer,1
3646527,88741890,W. Newey,Mert Demirer,1
145607066,88741890,J. Robins,Mert Demirer,1
144613163,2259683,Christian Hansen,E. Duflo,1
2259683,3646527,E. Duflo,W. Newey,1
145607066,2259683,J. Robins,E. Duflo,1
144613163,3646527,Christian Hansen,W. Newey,1
144613163,145607066,Christian Hansen,J. Robins,1
145607066,3646527,J. Robins,W. Newey,1
3407277,39793298,Adam Paszke,Sam Gross,1
1403239967,3407277,Francisco Massa,Adam Paszke,1
1977806,3407277,Adam Lerer,Adam Paszke,1
2065251344,3407277,James Bradbury,Adam Paszke,1
114250963,3407277,Gregory Chanan,Adam Paszke,1
2059271276,3407277,Trevor Killeen,Adam Paszke,1
3370429,3407277,Zeming Lin,Adam Paszke,1
3365851,3407277,N. Gimelshein,Adam Paszke,1
3029482,3407277,L. Antiga,Adam Paszke,1
3050846,3407277,Alban Desmaison,Adam Paszke,1
1473151134,3407277,Andreas Köpf,Adam Paszke,1
2052812305,3407277,E. Yang,Adam Paszke,1
2253681376,3407277,Zachary DeVito,Adam Paszke,1
10707709,3407277,Martin Raison,Adam Paszke,1
3407277,41203992,Adam Paszke,Alykhan Tejani,1
22236100,3407277,Sasank Chilamkurthy,Adam Paszke,1
32163737,3407277,Benoit Steiner,Adam Paszke,1
152599430,3407277,Lu Fang,Adam Paszke,1
2113829116,3407277,Junjie Bai,Adam Paszke,1
2127604,3407277,Soumith Chintala,Adam Paszke,1
1403239967,39793298,Francisco Massa,Sam Gross,1
1977806,39793298,Adam Lerer,Sam Gross,1
2065251344,39793298,James Bradbury,Sam Gross,1
114250963,39793298,Gregory Chanan,Sam Gross,1
2059271276,39793298,Trevor Killeen,Sam Gross,1
3370429,39793298,Zeming Lin,Sam Gross,1
3365851,39793298,N. Gimelshein,Sam Gross,1
3029482,39793298,L. Antiga,Sam Gross,1
3050846,39793298,Alban Desmaison,Sam Gross,1
1473151134,39793298,Andreas Köpf,Sam Gross,1
2052812305,39793298,E. Yang,Sam Gross,1
2253681376,39793298,Zachary DeVito,Sam Gross,1
10707709,39793298,Martin Raison,Sam Gross,1
39793298,41203992,Sam Gross,Alykhan Tejani,1
22236100,39793298,Sasank Chilamkurthy,Sam Gross,1
32163737,39793298,Benoit Steiner,Sam Gross,1
152599430,39793298,Lu Fang,Sam Gross,1
2113829116,39793298,Junjie Bai,Sam Gross,1
2127604,39793298,Soumith Chintala,Sam Gross,1
1403239967,1977806,Francisco Massa,Adam Lerer,1
1403239967,2065251344,Francisco Massa,James Bradbury,1
114250963,1403239967,Gregory Chanan,Francisco Massa,1
1403239967,2059271276,Francisco Massa,Trevor Killeen,1
1403239967,3370429,Francisco Massa,Zeming Lin,1
1403239967,3365851,Francisco Massa,N. Gimelshein,1
1403239967,3029482,Francisco Massa,L. Antiga,1
1403239967,3050846,Francisco Massa,Alban Desmaison,1
1403239967,1473151134,Francisco Massa,Andreas Köpf,1
1403239967,2052812305,Francisco Massa,E. Yang,1
1403239967,2253681376,Francisco Massa,Zachary DeVito,1
10707709,1403239967,Martin Raison,Francisco Massa,1
1403239967,41203992,Francisco Massa,Alykhan Tejani,1
1403239967,22236100,Francisco Massa,Sasank Chilamkurthy,1
1403239967,32163737,Francisco Massa,Benoit Steiner,1
1403239967,152599430,Francisco Massa,Lu Fang,1
1403239967,2113829116,Francisco Massa,Junjie Bai,1
1403239967,2127604,Francisco Massa,Soumith Chintala,1
1977806,2065251344,Adam Lerer,James Bradbury,1
114250963,1977806,Gregory Chanan,Adam Lerer,1
1977806,2059271276,Adam Lerer,Trevor Killeen,1
1977806,3370429,Adam Lerer,Zeming Lin,1
1977806,3365851,Adam Lerer,N. Gimelshein,1
1977806,3029482,Adam Lerer,L. Antiga,1
1977806,3050846,Adam Lerer,Alban Desmaison,1
1473151134,1977806,Andreas Köpf,Adam Lerer,1
1977806,2052812305,Adam Lerer,E. Yang,1
1977806,2253681376,Adam Lerer,Zachary DeVito,1
10707709,1977806,Martin Raison,Adam Lerer,1
1977806,41203992,Adam Lerer,Alykhan Tejani,1
1977806,22236100,Adam Lerer,Sasank Chilamkurthy,1
1977806,32163737,Adam Lerer,Benoit Steiner,1
152599430,1977806,Lu Fang,Adam Lerer,1
